TSLA_weight,BND_weight,SPY_weight,Expected_Return,Volatility,Sharpe_Ratio
0.4249291867825176,0.3283750525760908,0.24669576064139162,0.04143747864214585,0.2689507316895105,0.07970782792624745
0.47826112055256453,0.3280555666551814,0.19368331279225415,0.03364008341119829,0.2935286140705209,0.04646934832704668
0.3155192384208364,0.6717229775045922,0.012757784074571267,0.014576120547887265,0.1870611602044618,-0.028995219778303098
0.5723387701688468,0.22683291638979172,0.20082831344136148,0.032474036245938004,0.34710302714364016,0.03593756109990918
0.4207268161051419,0.3460682307725212,0.23320495312233708,0.0398422991308301,0.2652490655966531,0.07480629229059373
0.0920426696002183,0.46251367888786177,0.44544365151192,0.07358096580796064,0.1193265954371873,0.44902786014845525
0.1722444913552707,0.43145352117424746,0.39630198747048173,0.06567940281276426,0.15017522569658176,0.30417402471600874
0.47510215074446516,0.48994773306959627,0.03495011618593856,0.013857829646471809,0.2775120936224577,-0.022132982650782524
0.24914234166943572,0.41623853247322595,0.3346191258573384,0.05628175158798582,0.18232775459773956,0.19899192894703494
0.5103871672217607,0.3925192810723451,0.09709355170589415,0.02085709756563734,0.30266169765347667,0.0028318666427974907
0.09542773597063986,0.8687219133316784,0.035850350697681756,0.022282504003018993,0.07648763769564118,0.029841475979445316
0.27874430454412147,0.4474133663741782,0.27384232908170014,0.04803284782369694,0.1913427840061174,0.14650590545813688
0.26056726240867273,0.43182080502057174,0.30761193257075553,0.05265406930574672,0.18531264133148023,0.1762106949160384
0.29127769648123036,0.5026012875490511,0.20612101596971846,0.03928912913788707,0.19103717713812945,0.10097055152746558
0.4660696750546969,0.43899357254231675,0.0949367524029863,0.02155759358619088,0.2775794894996113,0.005611342498679324
0.3682357482509016,0.5350254720746481,0.0967387796744503,0.02392480447325057,0.2231197677263553,0.01759057260253219
0.11128763757180309,0.8048266345173303,0.0838857279108666,0.02794266473565409,0.08655118889003995,0.09176840708386973
0.26869638895352427,0.7116999658074457,0.019603645239030004,0.016457351793942025,0.16209791221305192,-0.021854989726220086
0.6706269848663613,0.23207701932877753,0.09729599580486108,0.017374336811714047,0.3931249822420363,-0.006678952767925098
0.31624561412275765,0.28547410230953346,0.39828028356770884,0.0627742412947947,0.22578381530621539,0.18944777435345783
0.40375506735015465,0.4413308072690872,0.15491412538075816,0.030422687606202082,0.24818165195376404,0.041996205296207054
0.1022771717567799,0.43265865230159506,0.465064175941625,0.07581067741474726,0.1265694537528753,0.4409490264824612
0.5579867712897668,0.2324422111043766,0.20957101760585656,0.03388161565408286,0.3398567563555914,0.04084548973791345
0.37911273604092816,0.16641010535718054,0.4544771586018912,0.06842597727388099,0.2665441906411776,0.1816808580873261
0.421146093062061,0.2104688661579773,0.36838504077996176,0.05673894491372284,0.27975969576127935,0.1313232230030462
0.4286640444310857,0.058585795732570244,0.5127501598363441,0.07462887553183897,0.30052367277306025,0.18177894282921211
0.30588738307706004,0.5003497763056715,0.19376284061726856,0.037423751996338656,0.1977854330754422,0.08809421262936303
0.6912234553825184,0.30041133569149675,0.008365208925984973,0.005801607085821968,0.3971676775497322,-0.035749114836768535
